,,jona31:LASI,,,jona31:RASI,,,jona31:LPSI,,,jona31:RPSI,,,jona31:LTHI,,,jona31:LKNE,,,jona31:LTIB,,,jona31:LANK,,,jona31:LHEE,,,jona31:LTOE,,,jona31:RTHI,,,jona31:RKNE,,,jona31:RTIB,,,jona31:RANK,,,jona31:RHEE,,,jona31:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
263,0,-101.819130,196.902405,908.562622,108.931252,204.557098,878.966492,-104.624069,-42.297401,890.757690,51.278393,-54.125961,914.845703,-205.064316,225.989975,699.870483,-206.313339,265.757538,494.486877,-176.352310,120.585617,328.575775,-143.354630,53.160084,199.671692,-94.788002,7.083633,208.781555,-147.091339,221.628876,50.300209,173.181656,106.527817,637.062683,131.495804,84.992752,454.060150,108.319237,37.751247,269.503784,67.697479,26.185379,96.474609,18.888666,-26.729645,80.321693,-7.679270,235.108871,70.445740
264,0,-100.249779,203.196182,908.803467,110.467018,209.973068,878.621643,-104.314941,-35.936436,890.520386,51.519402,-48.459236,914.814819,-202.839294,234.456390,701.108765,-202.869919,277.227203,495.589264,-174.972565,138.012222,324.251190,-142.767960,75.503128,192.528030,-94.710556,28.230785,199.454819,-145.113525,250.601501,51.057980,173.835999,110.738503,636.895691,132.040726,88.357315,454.063080,108.498177,39.496426,269.668915,67.592026,26.513470,96.672798,18.746172,-26.456310,80.580566,-7.662485,235.297333,70.146271
265,0,-98.753365,209.478699,908.959473,111.928474,215.391922,878.240540,-104.012062,-29.589743,890.298767,51.755371,-42.772736,914.793518,-200.611252,242.705215,702.163818,-199.392136,288.344696,496.533203,-173.512939,155.426025,319.854095,-142.115555,98.078888,185.495850,-94.583694,49.762672,190.228760,-142.977249,279.337128,52.093536,174.462814,114.971031,636.700745,132.567703,91.730827,454.042450,108.666748,41.249043,269.829163,67.475204,26.844313,96.874771,18.601883,-26.187302,80.841438,-7.648647,235.487335,69.851700
266,0,-97.327065,215.758209,909.028381,113.319412,220.818375,877.820129,-103.715416,-23.250349,890.088257,51.985878,-37.061676,914.777710,-198.389954,250.739151,703.021973,-195.894791,299.101776,497.308716,-171.968140,172.812912,315.424011,-141.383118,120.858017,178.643143,-94.388115,71.652908,181.179184,-140.668472,307.801483,53.415337,175.062271,119.224655,636.474487,133.075760,95.112274,453.995239,108.823227,43.008633,269.983124,67.345619,27.178995,97.079918,18.453913,-25.921865,81.105415,-7.639400,235.678345,69.561218
267,0,-95.967781,222.042938,909.007690,114.643875,226.256897,877.357178,-103.425667,-16.910997,889.882996,52.209648,-31.321552,914.762817,-196.184418,258.561768,703.669983,-192.392029,309.491608,497.906311,-170.334824,190.156357,310.998932,-140.558350,143.806503,172.032242,-94.106941,93.868309,172.376007,-138.174271,335.963043,55.025734,175.634720,123.499580,636.214294,133.563965,98.502823,453.918518,108.965843,44.776428,270.129395,67.201721,27.519094,97.287811,18.299774,-25.658693,81.373993,-7.635541,235.869308,69.274521
268,0,-94.672180,228.341187,908.894348,115.906181,231.711700,876.848328,-103.144165,-10.564218,889.676758,52.424736,-25.548075,914.743347,-194.002808,266.177795,704.095581,-188.897079,319.509186,498.317047,-168.611465,207.437531,306.614380,-139.631042,166.885574,165.719116,-93.725876,116.369331,163.882370,-135.484558,363.791687,56.923981,176.180695,127.796989,635.917725,134.031464,101.905563,453.809631,109.092766,46.555191,270.266541,67.041855,27.866610,97.498398,18.136429,-25.395931,81.648987,-7.637028,236.058762,68.991646
269,0,-93.436722,234.661240,908.685059,117.110764,237.186829,876.290588,-102.872780,-4.202371,889.462463,52.628567,-19.737120,914.713745,-191.852173,273.593262,704.287720,-185.422195,329.151764,498.532959,-166.798309,224.635147,302.303009,-138.593246,190.051819,159.752838,-93.233139,139.110565,155.754074,-132.593521,391.257843,59.109306,176.700714,132.119003,635.582642,134.477448,105.325157,453.666168,109.202202,48.348957,270.393005,66.864258,28.223871,97.711945,17.960360,-25.131254,81.932571,-7.643108,236.244980,68.712852
270,0,-92.257744,241.011154,908.376587,118.262123,242.686279,875.680481,-102.613853,2.182280,889.232666,52.818092,-13.884651,914.667725,-189.738495,280.815582,704.236633,-181.978577,338.419342,498.547150,-164.897018,241.725601,298.094513,-137.439011,213.257294,154.174957,-92.619392,162.041168,148.038818,-129.500961,418.331543,61.583637,177.195404,136.468369,635.207458,134.901291,108.767380,453.485992,109.292427,50.162716,270.507355,66.667107,28.593439,97.929085,17.767679,-24.861912,82.227242,-7.652506,236.426071,68.438423
271,0,-91.131599,247.398895,907.965332,119.364655,248.214035,875.015381,-102.370018,8.597527,888.979797,52.989899,-7.986673,914.599243,-187.666641,287.853760,703.934448,-178.576218,347.314941,498.354004,-162.910690,258.682892,294.014709,-136.164597,236.449585,149.018982,-91.877533,185.105179,140.775879,-126.213135,444.981384,64.353645,177.665359,140.848434,634.790833,135.302307,112.238708,453.267090,109.361900,52.002071,270.608093,66.448502,28.977991,98.150780,17.554251,-24.584829,82.535812,-7.663674,236.600220,68.168457
272,0,-90.054565,253.832138,907.448181,120.422691,253.774078,874.292297,-102.144203,15.051180,888.695679,53.140282,-2.039157,914.502319,-185.640198,294.718628,703.375488,-175.223877,355.844940,497.949646,-160.843353,275.478882,290.085724,-134.768066,259.572052,144.310211,-91.002480,208.241821,133.995544,-122.743561,471.174164,67.431908,178.111145,145.262817,634.331848,135.679993,115.745705,453.008057,109.409332,53.872829,270.693909,66.206566,29.380175,98.378365,17.315901,-24.296719,82.861305,-7.675039,236.765854,67.902672
273,0,-89.023003,260.318359,906.822144,121.440338,259.370636,873.508850,-101.939453,21.551033,888.372559,53.265377,3.962008,914.371094,-183.661713,301.422821,702.556641,-171.929062,364.019379,497.331787,-158.699936,292.083344,286.325439,-133.249313,282.564240,140.065231,-89.990799,231.385864,127.719078,-119.113052,496.873932,70.836754,178.533264,149.715149,633.829651,136.033890,119.294609,452.707764,109.433708,55.780590,270.763611,65.939552,29.802465,98.613419,17.048611,-23.994184,83.206970,-7.685228,236.921768,67.640381
274,0,-88.033363,266.864807,906.084839,122.421463,265.007965,872.662964,-101.758949,28.104858,888.002808,53.361225,10.021070,914.200256,-181.732605,307.981201,701.477234,-168.698105,371.851929,496.500244,-156.485825,308.464569,282.747345,-131.609711,305.362183,136.291946,-88.840530,254.467957,121.958481,-115.349480,522.041931,74.591019,178.932144,154.208786,633.284180,136.363708,122.890816,452.365692,109.434471,57.730366,270.816406,65.645950,30.247015,98.857773,16.748800,-23.673908,83.576202,-7.693244,237.067352,67.380386
275,0,-87.082184,273.478424,905.234619,123.369644,270.690735,871.752808,-101.605858,34.720387,887.579285,53.423874,16.142466,913.985046,-179.853287,314.410522,700.140015,-165.536087,379.360260,495.456970,-154.206909,324.589478,279.360718,-129.851929,327.898956,132.989456,-87.550812,277.414856,116.716660,-111.487030,546.635925,78.719437,179.308182,158.746552,632.695618,136.669296,126.538452,451.981995,109.411491,59.726215,270.852020,65.324631,30.715500,99.113503,16.413610,-23.332785,83.972443,-7.698563,237.202545,67.121109
276,0,-86.166191,280.165833,904.270874,124.288086,276.423859,870.777283,-101.483330,41.405334,887.095703,53.449413,22.330872,913.721680,-178.023361,320.729767,698.550781,-162.447113,386.565735,494.206116,-151.869217,340.424347,276.170105,-127.979752,350.105194,130.148041,-86.121727,300.149902,111.987633,-107.564980,570.610596,83.245117,179.661697,163.330627,632.064636,136.950638,130.240051,451.557648,109.365250,61.770931,270.870697,64.975105,31.208952,99.382797,16.041212,-22.968094,84.399162,-7.701143,237.327835,66.860718
277,0,-85.282234,286.933563,903.194153,125.179634,282.212555,869.735901,-101.394424,48.167393,886.546631,53.434101,28.591240,913.407043,-176.241684,326.960052,696.719055,-159.434219,393.493622,492.754303,-149.478989,355.935272,273.176025,-125.997887,371.910309,127.749649,-84.554131,322.593475,107.757057,-103.626076,593.917297,88.185036,179.993027,167.962265,631.392700,137.208099,133.996353,451.094482,109.296791,63.865803,270.873383,64.597626,31.727654,99.668030,15.631105,-22.577694,84.859795,-7.701359,237.444244,66.597359
278,0,-84.427406,293.787964,902.006104,126.046730,288.062439,868.628662,-101.342094,55.014236,885.927856,53.374355,34.928841,913.039063,-174.506561,333.124634,694.657654,-156.499634,400.172546,491.110565,-147.042404,371.088928,270.374695,-123.911774,393.242706,125.768188,-82.849518,344.663757,104.002785,-99.714516,616.505066,93.545341,180.302628,172.641861,630.681946,137.442291,137.806137,450.595337,109.207878,66.010460,270.861969,64.193428,32.271011,99.971687,15.184430,-22.160158,85.357689,-7.699870,237.553177,66.329399
279,0,-83.598976,300.735138,900.710083,126.891357,293.979614,867.456543,-101.329132,61.953583,885.236755,53.266869,41.349281,912.617065,-172.815964,339.248505,692.383423,-153.645020,406.634583,489.286346,-144.565887,385.853088,267.758484,-121.727509,414.031464,124.170189,-81.010078,366.277374,100.695793,-95.873749,638.321045,99.316528,180.590958,177.368851,629.934937,137.654266,141.666245,450.064240,109.100975,68.202850,270.839325,63.764900,32.837528,100.296463,14.704207,-21.714933,85.896118,-7.697440,237.656235,66.055733
280,0,-82.794510,307.781219,899.311401,127.715019,299.970581,866.221375,-101.358116,68.993141,884.472229,53.108627,47.858536,912.141479,-171.167740,345.358521,689.916443,-150.871490,412.914429,487.295410,-142.055817,400.197723,265.316589,-119.451797,434.207184,122.915749,-79.038788,387.350464,97.801247,-92.144028,659.311707,105.469215,180.858658,182.141937,629.155640,137.845490,145.571838,449.506287,108.979286,70.439285,270.809387,63.315765,33.424770,100.645187,14.195530,-21.242420,86.478378,-7.694749,237.755066,65.776031
281,0,-82.011803,314.932190,897.816833,128.518768,306.042175,864.925781,-101.431404,76.140663,883.635254,52.897018,54.462952,911.614075,-169.559769,351.482666,687.280151,-148.179871,419.049255,485.153870,-139.518814,414.095459,263.035126,-117.091911,453.703094,121.959503,-76.939575,407.800110,95.279655,-88.560059,679.424683,111.950737,181.106537,186.959290,628.348328,138.017975,149.516693,448.927826,108.846764,72.714676,270.777130,62.851139,34.029442,101.020981,13.665682,-20.744045,87.107750,-7.692215,237.851089,65.490891
282,0,-81.249054,322.194031,896.235229,129.303085,312.201843,863.573730,-101.551109,83.403915,882.728577,52.629810,61.169228,911.037720,-167.990158,357.650116,684.501709,-145.570984,425.078064,482.880035,-136.961823,427.522461,260.898132,-114.655785,472.456757,121.251930,-74.717545,427.545227,93.088364,-85.148834,698.610168,118.683250,181.335663,191.818909,627.518738,138.174347,153.493561,448.336334,108.708084,75.022835,270.748932,62.377666,34.647552,101.427307,13.124138,-20.222218,87.787743,-7.689863,237.945465,65.202011
283,0,-80.504776,329.572693,894.577332,130.067932,318.457489,862.169983,-101.719017,90.790634,881.757080,52.305286,67.984421,910.416992,-166.457443,363.890656,681.610535,-143.045593,431.040924,480.494049,-134.392181,440.459198,258.888245,-112.152061,490.410950,120.740822,-72.379272,446.508575,91.182983,-81.927773,716.823059,125.563324,181.547318,196.718964,626.672913,138.317841,157.494904,447.740387,108.568649,77.356911,270.732178,61.903439,35.274601,101.868065,12.582473,-19.680231,88.522179,-7.687251,238.038849,64.912102
284,0,-79.777924,337.074127,892.855957,130.812668,324.817200,860.720642,-101.936584,98.308517,880.728027,51.922260,74.915878,909.757751,-164.960754,370.233826,678.638733,-140.604782,436.978333,478.017883,-131.817871,452.890839,256.987244,-109.590256,507.515259,120.372780,-69.933151,464.618225,89.518951,-78.903404,734.024902,132.463470,181.743073,201.658417,625.818237,138.452347,161.513489,447.149475,108.434517,79.710014,270.735291,61.437984,35.905918,102.347664,12.054127,-19.122084,89.315468,-7.683466,238.131439,64.624786
285,0,-79.067955,344.704254,891.085815,131.536148,331.289642,859.232910,-102.204910,105.965134,879.650635,51.480156,81.971207,909.066650,-163.499893,376.709045,675.620544,-138.249954,442.930573,475.475098,-129.247513,464.807953,255.177170,-106.980835,523.727051,120.094963,-67.389626,481.809296,88.053085,-76.070824,750.186218,139.235504,181.924805,206.637451,624.962646,138.582550,165.543304,446.574036,108.312378,82.075768,270.767914,60.992111,36.537010,102.871132,11.554092,-18.552168,90.172752,-7.677202,238.222855,64.344406
286,0,-78.374817,352.468811,889.283386,132.236465,337.883636,857.715210,-102.524673,113.767807,878.536682,50.979031,89.158142,908.352051,-162.075424,383.344269,672.591431,-135.982971,448.936737,472.890411,-126.690674,476.206726,253.440948,-104.335411,539.012939,119.856674,-64.761459,498.025452,86.745094,-73.413788,765.288086,145.715561,182.094666,211.658218,624.114563,138.713760,169.580170,446.024811,108.209450,84.449112,270.840271,60.577721,37.164085,103.444237,11.098471,-17.974882,91.100220,-7.666879,238.312347,64.075623
287,0,-77.699097,360.373688,887.466797,132.911240,344.608215,856.177002,-102.896095,121.723579,877.399597,50.419659,96.484505,907.623047,-160.688843,390.165894,669.587646,-133.806183,455.033875,470.289429,-124.157745,487.089203,251.763260,-101.666786,553.348999,119.611084,-62.063915,513.220886,85.558907,-70.905838,779.324280,151.730850,182.255066,216.725250,623.283142,138.852112,173.622894,445.512787,108.133492,86.827019,270.963226,60.207569,37.784489,104.073441,10.703978,-17.394136,92.105301,-7.650824,238.398788,63.823074
288,0,-77.041946,368.424225,885.655640,133.557388,351.472595,854.629150,-103.318924,129.838974,876.254883,49.803535,103.958023,906.889526,-159.342499,397.197998,666.645630,-131.722458,461.256439,467.698517,-121.660255,497.463409,250.131287,-98.989021,566.722229,119.316605,-59.314789,527.361389,84.463783,-68.512154,792.301819,157.107315,182.408752,221.846008,622.477844,139.004349,177.673828,445.049072,108.092720,89.209244,271.148041,59.894993,38.397320,104.766029,10.387386,-16.812777,93.196869,-7.627458,238.480881,63.590981
289,0,-76.405228,376.625732,883.870605,134.171265,358.485718,853.082947,-103.792412,138.119934,875.119629,49.132919,111.586220,906.161987,-158.039520,404.461548,663.801208,-129.735153,467.635223,465.144012,-119.210655,507.342804,248.535202,-96.317497,579.130127,118.938309,-56.534355,540.425720,83.435196,-66.192284,804.242188,161.677994,182.558685,227.031525,621.707886,139.178070,181.739899,444.643982,108.095711,91.599083,271.406036,59.653629,39.003971,105.529991,10.164981,-16.231911,94.385422,-7.595481,238.557327,63.382736
290,0,-75.791451,384.982849,882.133240,134.748596,365.656616,851.551025,-104.315292,146.571594,874.012207,48.410835,119.376190,905.451538,-156.783981,411.974213,661.088867,-127.848045,474.196808,462.652161,-116.822365,516.746155,246.968765,-93.668755,590.581299,118.448891,-53.745136,552.406189,82.455330,-63.903370,815.180603,165.291824,182.708115,232.296539,620.982483,139.381424,185.833038,444.307098,108.151443,94.004074,271.748138,59.497082,39.608715,106.374077,10.052032,-15.650214,95.683205,-7.554044,238.626968,63.200584
291,0,-75.203835,393.499817,880.465393,135.284653,372.993683,850.046692,-104.885788,155.198105,872.952087,47.641052,127.334473,904.769165,-155.580551,419.749481,658.541504,-126.065208,480.962921,460.248688,-114.509621,525.697083,245.429489,-91.060349,601.095093,117.829384,-50.971535,563.309143,81.513275,-61.603798,825.165833,167.821548,182.860504,237.659805,620.310303,139.623322,189.970917,444.046661,108.269165,96.436485,272.184814,59.438686,40.219193,107.307579,10.062354,-15.063169,97.104187,-7.502866,238.688965,63.045422
292,0,-74.646263,402.180023,878.889160,135.774185,380.504883,848.583496,-105.501579,164.002487,871.959412,46.828064,135.466766,904.125854,-154.434540,427.796295,656.188843,-124.390938,487.949677,457.958130,-112.287239,534.222961,243.918716,-88.510590,610.700684,117.069550,-48.239311,573.154663,80.604843,-59.256943,834.257935,169.170975,183.019623,243.144241,619.699402,139.913147,194.177277,443.869263,108.458427,98.913841,272.725647,59.491226,40.846924,108.340340,10.207953,-14.462340,98.664070,-7.442322,238.742935,62.916615
293,0,-74.123260,411.025970,877.425964,136.211609,388.197388,847.175659,-106.159874,172.986404,871.054138,45.977036,143.777847,903.532104,-153.351746,436.119080,654.057983,-122.829498,495.167297,455.803619,-110.170372,542.354187,242.441559,-86.038193,619.436462,116.167801,-45.574944,581.976501,79.731956,-56.834515,842.526489,169.280716,183.189316,248.776657,619.156921,140.260864,198.482040,443.779419,108.729034,101.459152,273.378876,59.666718,41.507668,109.482536,10.498846,-13.834661,100.380150,-7.373474,238.789047,62.812103
294,0,-73.639915,420.039124,876.096497,136.591049,396.077515,845.837097,-106.857407,182.150009,870.256042,45.093697,152.271179,902.997620,-152.338165,444.716888,652.171692,-121.385017,502.619812,453.806366,-108.174080,550.123047,241.006561,-83.661858,627.348755,115.130775,-43.004875,589.820251,78.901756,-54.319454,850.046997,168.131943,183.373795,254.587524,618.688416,140.676819,202.921295,443.779327,109.090927,104.101028,274.151520,59.976231,42.221699,110.744568,10.942979,-13.161791,102.271194,-7.298076,238.828278,62.728458
295,0,-73.201782,429.219727,874.920105,136.906494,404.150177,844.582153,-107.590515,191.491760,869.584229,44.184280,160.948883,902.531128,-151.399948,453.583923,650.548767,-120.061241,510.304810,451.985046,-106.312965,557.562805,239.625046,-81.399681,634.490479,113.972580,-40.554665,596.742676,78.125488,-51.707806,856.898010,165.748169,183.577332,260.610596,618.298218,141.171646,207.537079,443.868622,109.554176,106.873596,275.048859,60.429722,43.013935,112.136940,11.546343,-12.419583,104.357124,-7.218545,238.862259,62.661125
296,0,-72.814857,438.566589,873.914368,137.151947,412.419159,843.424133,-108.355186,201.008377,869.056030,43.255379,169.811417,902.140198,-150.543182,462.708954,649.203308,-118.861366,518.213562,450.355621,-104.600700,564.706665,238.310593,-79.268677,640.919250,112.713699,-38.248173,602.809265,77.417145,-49.009525,863.157471,162.194397,183.804413,266.881989,617.989380,141.756210,212.376755,444.044189,110.128883,109.816124,276.074341,61.035957,43.913937,113.670174,12.313194,-11.577691,106.658813,-7.137919,238.893646,62.604725
